gene	contig_count	contigs	is_tf	annotation_column
HMGCS2	1	c11910_g1_i1	0	KO_EUK
HNRNPA2B1	1	c78332_g2_i2	0	KO_EUK
HNRNPAB	1	c141413_g1_i1	0	KO_EUK
HNRNPD	1	c37631_g1_i1	0	KO_EUK
HNRNPM	1	c42222_g1_i1	0	KO_EUK
HO1	1	c115334_g7_i1	0	KO_EUK
HSC70	1	c100967_g1_i1	0	KO_EUK
HSF4	1	c27615_g1_i1	1	KO_EUK
HSF8	1	c106761_g1_i1	1	KO_EUK
HSP101	2	c110520_g3_i1,c110520_g4_i1	0	KO_EUK
HSP28	1	c74431_g1_i2	0	KO_EUK
HSP70	2	c131758_g1_i1,c139782_g1_i1	0	KO_EUK
HSP90AA1	1	c119993_g1_i1	0	KO_EUK
HSP90AB1	1	c86031_g1_i1	0	KO_EUK
HSPA1B	1	c128442_g1_i1	0	KO_EUK
HSPA1L	1	c134517_g1_i1	0	KO_EUK
HSPA4	1	c134127_g1_i1	0	KO_EUK
HT12	1	c89333_g2_i1	0	KO_EUK
HTB2401	1	c103821_g1_i1	0	KO_EUK
HYI	1	c70741_g1_i1	0	KO_EUK
HYPK	1	c80758_g1_i1	0	KO_EUK
Hadha	1	c41868_g1_i1	0	KO_EUK
Hba-a2	1	c49701_g1_i1	0	KO_EUK
Hex83	1	c103601_g1_i1	0	KO_EUK
Hikeshi	1	c78574_g1_i1	0	KO_EUK
Hlf	1	c130218_g1_i1	0	KO_EUK
Hmgn1	1	c67844_g1_i1	0	KO_EUK
Hsc70-4	2	c100967_g2_i1,c15932_g1_i1	0	KO_EUK
Hsd11b1	1	c41103_g1_i1	0	KO_EUK
Hsd17b13	1	c130901_g1_i1	0	KO_EUK
Hsd3b5	1	c61875_g1_i1	0	KO_EUK
HsfA2	1	c118626_g2_i2	1	KO_EUK
Hyd1	1	c101593_g2_i1	0	KO_EUK
IAN	1	c115053_g2_i1	0	KO_EUK
ICE4	1	c113674_g1_i2	1	KO_EUK
ID3	1	c123679_g1_i1	0	KO_EUK
IDH2	1	c138456_g1_i1	0	KO_EUK
IDH3B	1	c55282_g1_i2	0	KO_EUK
IDI1	1	c129742_g1_i1	0	KO_EUK
IER3	1	c27579_g1_i1	0	KO_EUK
IFT57	1	c98212_g1_i1	0	KO_EUK
IFT88	1	c126921_g1_i1	0	KO_EUK
IGF1	1	c81709_g1_i2	0	KO_EUK
IL32	1	c88438_g3_i1	0	KO_EUK
INAFM1	1	c33361_g1_i1	0	KO_EUK
INO80E	1	c127374_g1_i1	0	KO_EUK
INTS1	1	c40460_g1_i1	0	KO_EUK
INTS12	1	c144253_g1_i1	0	KO_EUK
INTU	1	c79003_g1_i1	0	KO_EUK
IPK2	1	c110353_g1_i1	0	KO_EUK
IQCE	1	c19165_g1_i1	0	KO_EUK
IRF3	1	c65349_g1_i1	1	KO_EUK
IRF9	1	c12871_g1_i1	1	KO_EUK
IRT1	1	c113469_g1_i1	0	KO_EUK
ISOC2	1	c136195_g1_i1	0	KO_EUK
ITGB4	1	c127835_g1_i1	0	KO_EUK
ITM2C	1	c83619_g1_i1	0	KO_EUK
ITPA	1	c77252_g1_i1	0	KO_EUK
Igf1	1	c81709_g2_i1	0	KO_EUK
Igfbp1	1	c3290_g1_i1	0	KO_EUK
Igfbp2	1	c83668_g1_i1	0	KO_EUK
In15	1	c99882_g1_i2	0	KO_EUK
InATG8e	1	c113413_g2_i1	0	KO_EUK
Irp1	1	c10315_g1_i1	0	KO_EUK
JHL23J11.5	1	c106579_g1_i1	0	KO_EUK
JUND	2	c79787_g1_i1,c79787_g2_i1	1	KO_EUK
Junb	1	c130725_g1_i1	0	KO_EUK
KAFR0F04150	1	c85405_g1_i1	0	KO_EUK
KAT5	1	c131794_g1_i1	0	KO_EUK
KCS1	1	c106204_g2_i1	0	KO_EUK
KCS17	1	c106949_g1_i1	0	KO_EUK
KCS8	1	c115562_g1_i1	0	KO_EUK
KDELR2	1	c64092_g1_i1	0	KO_EUK
KGD1	1	c89408_g1_i1	0	KO_EUK
KGD2	1	c122535_g1_i1	0	KO_EUK
KLC4	1	c20636_g1_i1	0	KO_EUK
KLHDC2	1	c66723_g1_i1	0	KO_EUK
KRT8	1	c91543_g3_i1	0	KO_EUK
Khk	2	c78102_g1_i1,c78102_g2_i1	0	KO_EUK
Kyn2	1	c70529_g1_i1	0	KO_EUK
LACK1	1	c87650_g1_i1	0	KO_EUK
LAD1	1	c103550_g4_i1	0	KO_EUK
LAMB3	1	c31296_g2_i1	0	KO_EUK
LAMTOR4	1	c97539_g1_i1	0	KO_EUK
LBCY1	1	c101510_g2_i2	0	KO_EUK
LBCY2	1	c114011_g3_i1	0	KO_EUK
LCN2	1	c92743_g2_i1	0	KO_EUK
LENG8	1	c127503_g1_i1	0	KO_EUK
LHB1B2	1	c100135_g2_i1	0	KO_EUK
LHCA1	2	c100034_g1_i1,c25123_g1_i1	0	KO_EUK
LHCA2	1	c134739_g1_i1	0	KO_EUK
LHCA3	2	c68805_g1_i1,c68805_g2_i1	0	KO_EUK
LHCA4	1	c15899_g1_i1	0	KO_EUK
LHCB2.2	1	c82867_g1_i1	0	KO_EUK
LHCB3	1	c142821_g1_i1	0	KO_EUK
LHCB5	1	c140716_g1_i1	0	KO_EUK
LHCB6	1	c123470_g1_i1	0	KO_EUK
LIN52	1	c62251_g1_i1	0	KO_EUK
LIN8	1	c87904_g1_i1	0	KO_EUK
LKT1	1	c115910_g1_i1	0	KO_EUK
LMNA	1	c94211_g1_i1	0	KO_EUK
LOC109740578	1	c92844_g1_i1	1	KO_EUK
LOC109745682	1	c94151_g1_i1	0	KO_EUK
LOC109746286	1	c104270_g1_i1	0	KO_EUK
LOC109748620	1	c37853_g2_i1	0	KO_EUK
LOC109764392	1	c123813_g1_i1	0	KO_EUK
LOC109765550	1	c72488_g1_i1	0	KO_EUK
LOC109774437	1	c93155_g1_i1	0	KO_EUK
LOC109777304	1	c115143_g3_i1	0	KO_EUK
LOX	1	c116508_g1_i1	0	KO_EUK
LRP1	2	c132491_g1_i1,c6617_g1_i1	0	KO_EUK
LRP10	2	c45051_g1_i1,c45051_g2_i1	0	KO_EUK
LRP5	1	c47627_g1_i1	0	KO_EUK
LRRC45	1	c132425_g1_i1	0	KO_EUK
LRX2	1	c130823_g1_i1	0	KO_EUK
LSM7	2	c104535_g8_i2,c143522_g1_i1	0	KO_EUK
LSR	1	c70081_g1_i1	0	KO_EUK
LTBP4	1	c65045_g1_i1	0	KO_EUK
LTM1	1	c113869_g1_i1	0	KO_EUK
LTO1	2	c108847_g3_i1,c137736_g1_i1	0	KO_EUK
LTP2	2	c109987_g1_i1,c109987_g2_i1	0	KO_EUK
LUC7L	1	c124879_g1_i1	0	KO_EUK
LYPD8	1	c80859_g1_i1	0	KO_EUK
LYS9	1	c63111_g1_i1	0	KO_EUK
LZTS2	1	c127438_g1_i1	0	KO_EUK
Lamb1	1	c84012_g2_i1	0	KO_EUK
LecRK	1	c110197_g4_i4	0	KO_EUK
LinNer	1	c126231_g1_i1	0	KO_EUK
Lj0g3v0049349.1	1	c101178_g1_i1	0	KO_EUK
Lj0g3v0062569.1	1	c93905_g1_i1	0	KO_EUK
Lj0g3v0071169.1	1	c95211_g1_i1	0	KO_EUK
Lj0g3v0073929.1	1	c102787_g2_i1	0	KO_EUK
Lj0g3v0094629.1	1	c106909_g1_i1	0	KO_EUK
Lj0g3v0105659.1	1	c81891_g1_i1	0	KO_EUK
Lj0g3v0106319.1	1	c123612_g1_i1	0	KO_EUK
Lj0g3v0109289.1	1	c87542_g1_i1	0	KO_EUK
Lj0g3v0112719.1	1	c108230_g1_i1	0	KO_EUK
Lj0g3v0113409.1	1	c112706_g1_i3	0	KO_EUK
Lj0g3v0113779.1	1	c123929_g1_i1	0	KO_EUK
Lj0g3v0113799.1	1	c112622_g5_i1	0	KO_EUK
Lj0g3v0116859.1	1	c114517_g5_i1	0	KO_EUK
Lj0g3v0120239.1	1	c139225_g1_i1	0	KO_EUK
Lj0g3v0125449.1	1	c85042_g1_i1	0	KO_EUK
Lj0g3v0127569.1	1	c74347_g1_i1	0	KO_EUK
Lj0g3v0134589.2	1	c102648_g1_i1	0	KO_EUK
Lj0g3v0137809.1	1	c141614_g1_i1	0	KO_EUK
Lj0g3v0163149.1	1	c109846_g1_i1	0	KO_EUK
Lj0g3v0173629.1	1	c97327_g1_i1	0	KO_EUK
Lj0g3v0180959.1	1	c94422_g1_i1	0	KO_EUK
Lj0g3v0188789.1	1	c112472_g5_i1	0	KO_EUK
Lj0g3v0190179.1	1	c115188_g1_i1	0	KO_EUK
Lj0g3v0213099.1	1	c80770_g1_i1	0	KO_EUK
Lj0g3v0219029.1	1	c41370_g1_i2	0	KO_EUK
Lj0g3v0221739.1	1	c79137_g1_i1	0	KO_EUK
Lj0g3v0230479.1	1	c89793_g1_i1	0	KO_EUK
Lj0g3v0235239.1	1	c115598_g1_i2	0	KO_EUK
Lj0g3v0246179.1	1	c110946_g3_i1	0	KO_EUK
Lj0g3v0254499.1	1	c96992_g1_i1	0	KO_EUK
Lj0g3v0255039.1	1	c144446_g1_i1	0	KO_EUK
Lj0g3v0255189.1	1	c45385_g1_i1	0	KO_EUK
Lj0g3v0263249.1	1	c100485_g1_i1	0	KO_EUK
Lj0g3v0285759.1	2	c106052_g1_i1,c127124_g1_i1	0	KO_EUK
Lj0g3v0285799.1	8	c102557_g1_i2,c102557_g2_i2,c103897_g1_i1,c119147_g5_i1,c19530_g1_i1,c76314_g1_i1,c94213_g1_i1,c95521_g1_i2	0	KO_EUK
Lj0g3v0286609.1	1	c116802_g1_i1	0	KO_EUK
Lj0g3v0289759.1	1	c117911_g3_i1	0	KO_EUK
Lj0g3v0295679.1	1	c94135_g1_i1	0	KO_EUK
Lj0g3v0306299.1	1	c105993_g1_i1	0	KO_EUK
Lj0g3v0308229.1	1	c95607_g1_i2	0	KO_EUK
Lj0g3v0317109.1	1	c97453_g2_i1	0	KO_EUK
Lj0g3v0332269.1	1	c115579_g3_i1	0	KO_EUK
Lj0g3v0343759.1	1	c90101_g1_i1	0	KO_EUK
Lj0g3v0344889.1	1	c106012_g2_i2	0	KO_EUK
Lj0g3v0348469.1	1	c117105_g1_i5	0	KO_EUK
Lj0g3v0356309.1	1	c116482_g1_i3	0	KO_EUK
Lj1g3v0128840.1	1	c112528_g1_i3	0	KO_EUK
Lj1g3v0694020.1	1	c106408_g1_i2	0	KO_EUK
Lj1g3v0898770.1	1	c98666_g1_i1	0	KO_EUK
Lj1g3v1061500.1	1	c102188_g1_i1	0	KO_EUK
Lj1g3v1091070.1	1	c96895_g1_i1	0	KO_EUK
Lj1g3v1169700.1	1	c112270_g1_i1	0	KO_EUK
Lj1g3v1265910.1	1	c117158_g2_i1	0	KO_EUK
Lj1g3v1289070.2	1	c109828_g1_i1	0	KO_EUK
Lj1g3v1548880.1	1	c84880_g2_i1	0	KO_EUK
Lj1g3v2215390.1	1	c132090_g1_i1	0	KO_EUK
Lj1g3v2416610.1	1	c114188_g2_i2	0	KO_EUK
Lj1g3v2842390.1	1	c114099_g1_i1	0	KO_EUK
Lj1g3v2862760.2	1	c118134_g5_i2	0	KO_EUK
Lj1g3v2938480.1	1	c111534_g1_i3	0	KO_EUK
Lj1g3v3317320.1	1	c118769_g2_i1	0	KO_EUK
Lj1g3v3646480.1	1	c107792_g1_i1	0	KO_EUK
Lj1g3v3690420.1	1	c115487_g3_i1	0	KO_EUK
Lj1g3v3902480.3	1	c102804_g1_i1	0	KO_EUK
Lj1g3v3903110.1	1	c103589_g3_i1	0	KO_EUK
Lj1g3v3944830.1	1	c88618_g2_i1	0	KO_EUK
Lj1g3v4093460.1	1	c107994_g1_i1	0	KO_EUK
Lj1g3v4317470.1	1	c103456_g1_i1	0	KO_EUK
Lj1g3v4590900.1	1	c94857_g1_i1	0	KO_EUK
Lj1g3v4718520.2	1	c104276_g4_i1	0	KO_EUK
Lj2g3v0039390.1	1	c119269_g3_i1	0	KO_EUK
Lj2g3v0621660.1	1	c91341_g1_i1	0	KO_EUK
Lj2g3v0632430.1	1	c110565_g5_i1	0	KO_EUK
Lj2g3v0635360.1	2	c103835_g1_i1,c107525_g1_i3	0	KO_EUK
Lj2g3v0704900.1	1	c108266_g3_i1	0	KO_EUK
Lj2g3v0777260.1	2	c105494_g1_i1,c92431_g1_i2	0	KO_EUK
Lj2g3v0922610.1	1	c105397_g2_i1	0	KO_EUK
Lj2g3v1034620.1	1	c101505_g1_i1	0	KO_EUK
Lj2g3v1068330.1	1	c100192_g3_i1	0	KO_EUK
Lj2g3v1199950.1	1	c118385_g1_i1	0	KO_EUK
Lj2g3v1349440.1	2	c102253_g1_i2,c89301_g1_i1	0	KO_EUK
Lj2g3v1987530.1	1	c104152_g1_i1	0	KO_EUK
Lj2g3v2002570.1	1	c118066_g2_i1	0	KO_EUK
Lj2g3v2574420.1	1	c108909_g1_i1	0	KO_EUK
Lj2g3v3022920.1	2	c98374_g1_i1,c98374_g2_i1	0	KO_EUK
Lj3g3v0275800.1	1	c126153_g1_i1	0	KO_EUK
Lj3g3v0461410.1	2	c107360_g1_i1,c110341_g2_i2	0	KO_EUK
Lj3g3v0525170.1	1	c101755_g1_i2	0	KO_EUK
Lj3g3v0718250.1	1	c116350_g2_i1	0	KO_EUK
Lj3g3v2097070.1	1	c114621_g2_i1	0	KO_EUK
Lj3g3v2247090.1	1	c114336_g3_i1	0	KO_EUK
Lj3g3v2439650.1	1	c119325_g3_i2	0	KO_EUK
Lj3g3v2948580.1	1	c72519_g1_i1	0	KO_EUK
Lj3g3v3067920.1	1	c115622_g3_i1	0	KO_EUK
Lj3g3v3085690.1	1	c105922_g1_i2	0	KO_EUK
Lj3g3v3086010.1	1	c86204_g1_i1	0	KO_EUK
Lj4g3v0166340.1	1	c113100_g1_i1	0	KO_EUK
Lj4g3v0336870.1	1	c116683_g1_i1	0	KO_EUK
Lj4g3v0496540.1	1	c110727_g1_i2	0	KO_EUK
Lj4g3v0575040.1	1	c27680_g1_i1	0	KO_EUK
Lj4g3v0668430.1	1	c114850_g3_i1	0	KO_EUK
Lj4g3v0685320.1	1	c110464_g2_i1	0	KO_EUK
Lj4g3v1332860.1	6	c104601_g1_i1,c104601_g2_i1,c105633_g1_i1,c110394_g3_i1,c110495_g1_i1,c115118_g2_i1	0	KO_EUK
Lj4g3v1604460.1	1	c112801_g2_i1	0	KO_EUK
Lj4g3v1635200.1	1	c111303_g1_i1	0	KO_EUK
Lj4g3v1635250.1	1	c87113_g1_i1	0	KO_EUK
Lj4g3v2179270.1	1	c10985_g1_i1	0	KO_EUK
Lj4g3v2618640.1	1	c141785_g1_i1	0	KO_EUK
Lj4g3v2775530.1	1	c103153_g1_i1	0	KO_EUK
Lj4g3v2827880.1	1	c115111_g1_i3	0	KO_EUK
Lj4g3v3020520.1	1	c111497_g1_i1	0	KO_EUK
Lj4g3v3113380.1	1	c115060_g1_i2	0	KO_EUK
Lj5g3v0510730.2	1	c126269_g1_i1	0	KO_EUK
Lj5g3v0529330.1	1	c105886_g1_i2	0	KO_EUK
Lj5g3v0629140.1	2	c113910_g2_i1,c113910_g3_i2	0	KO_EUK
Lj5g3v1003380.1	1	c114889_g2_i1	0	KO_EUK
Lj5g3v1208330.1	1	c111069_g2_i1	0	KO_EUK
Lj5g3v1412900.2	1	c117299_g12_i1	0	KO_EUK
Lj5g3v1498190.1	1	c58953_g2_i1	0	KO_EUK
Lj5g3v1699020.1	1	c9668_g1_i1	0	KO_EUK
Lj5g3v1864570.1	1	c103242_g1_i1	0	KO_EUK
Lj5g3v1959090.1	1	c107886_g2_i1	0	KO_EUK
Lj5g3v2088320.1	1	c142429_g1_i1	0	KO_EUK
Lj5g3v2133790.1	1	c102627_g1_i1	0	KO_EUK
Lj5g3v2182400.1	1	c126676_g1_i1	0	KO_EUK
Lj6g3v0002280.2	1	c121242_g1_i1	0	KO_EUK
Lj6g3v0025630.1	1	c104026_g1_i1	0	KO_EUK
Lj6g3v1055570.1	1	c105193_g1_i1	0	KO_EUK
Lj6g3v1187450.1	1	c73357_g1_i1	0	KO_EUK
Lj6g3v1442320.1	1	c113311_g3_i1	0	KO_EUK
Lj6g3v1586670.2	1	c117184_g1_i3	0	KO_EUK
Lj6g3v1946250.1	1	c116806_g1_i9	0	KO_EUK
Lj6g3v2204830.1	1	c109576_g11_i1	0	KO_EUK
Ljchlorog3v0015040.1	1	c105715_g1_i1	0	KO_EUK
Ljmitog3v0000540.1	1	c88210_g1_i1	0	KO_EUK
Lsd2	1	c141885_g1_i1	0	KO_EUK
MACROD1	1	c120284_g1_i1	0	KO_EUK
MADS1	1	c89081_g2_i1	1	KO_EUK
MAF1	1	c132179_g1_i1	0	KO_EUK
MAGED2	1	c126789_g1_i1	0	KO_EUK
MAMDC4	1	c15210_g1_i1	0	KO_EUK
MAN2A2	1	c119399_g1_i1	0	KO_EUK
MAP2K5	1	c57032_g1_i1	0	KO_EUK
MAP3K	1	c113265_g2_i3	0	KO_EUK
MAST3	1	c66339_g1_i1	0	KO_EUK
MAT1A	1	c132827_g1_i1	0	KO_EUK
MBP	1	c129426_g1_i1	0	KO_EUK
MCM4	2	c110569_g1_i2,c110569_g4_i1	0	KO_EUK
MDH1	1	c120011_g1_i1	0	KO_EUK
MDHG	1	c114079_g1_i1	0	KO_EUK
MET30	1	c136929_g1_i1	0	KO_EUK
MFSD3	1	c133476_g1_i1	1	KO_EUK
MGMT	1	c9292_g1_i1	0	KO_EUK
MGSUL6	1	c5879_g2_i1	0	KO_EUK
MICAL1	1	c31738_g1_i1	0	KO_EUK
MICALL2	1	c86070_g2_i1	0	KO_EUK
MLH1	1	c116654_g2_i2	0	KO_EUK
MLO17	1	c109215_g1_i3	0	KO_EUK
MPND	1	c18049_g1_i1	0	KO_EUK
MPS1	1	c121742_g1_i1	0	KO_EUK
MRPL12	1	c98231_g1_i1	0	KO_EUK
MRPL37	1	c135223_g1_i1	0	KO_EUK
MRPL52	1	c132512_g1_i1	0	KO_EUK
MRPS18B	1	c132441_g1_i1	0	KO_EUK
MRPS26	1	c80805_g2_i1	0	KO_EUK
MS4A4E	1	c123154_g1_i1	0	KO_EUK
MTCH2	1	c52085_g1_i1	0	KO_EUK
MTMR1	1	c121885_g1_i1	0	KO_EUK
MUC12	2	c135491_g1_i1,c83994_g2_i1	0	KO_EUK
MVB12A	1	c31783_g1_i1	0	KO_EUK
MYB30	1	c144541_g1_i1	1	KO_EUK
MYB4A	3	c108144_g1_i1,c114684_g4_i1,c114684_g6_i1	1	KO_EUK
MYBC2-L1	1	c105087_g2_i1	1	KO_EUK
MYBPA	1	c111391_g3_i1	1	KO_EUK
MYBPC1	1	c13617_g1_i1	1	KO_EUK
MYH1	2	c121533_g1_i1,c142332_g1_i1	0	KO_EUK
MYH14	3	c136580_g1_i1,c26614_g1_i1,c82846_g2_i1	0	KO_EUK
MYH9	1	c134329_g1_i1	0	KO_EUK
MYL12B	1	c103471_g4_i3	0	KO_EUK
MYLPF	1	c85585_g1_i1	0	KO_EUK
MYO1F	1	c125153_g1_i1	0	KO_EUK
MYO7B	2	c87877_g1_i1,c87877_g2_i1	0	KO_EUK
MYOZ1	1	c130753_g1_i1	0	KO_EUK
MZT2B	1	c102254_g1_i2	0	KO_EUK
MgAGL7	1	c75442_g1_i1	0	KO_EUK
MgBcy1	2	c39838_g1_i1,c96870_g2_i1	0	KO_EUK
MgBgl8	1	c86858_g2_i1	0	KO_EUK
MgBmh1	1	c105543_g2_i3	0	KO_EUK
MgBmh2	1	c105543_g3_i1	0	KO_EUK
MgCUT2	1	c50514_g1_i1	0	KO_EUK
MgDCW2	1	c82430_g1_i1	0	KO_EUK
MgEXG1	1	c99404_g1_i1	0	KO_EUK
MgGlgB1	1	c98328_g1_i1	0	KO_EUK
MgGpb1	1	c64770_g1_i1	0	KO_EUK
MgPDI	1	c49998_g1_i1	0	KO_EUK
MgPP2AregA	1	c120098_g1_i1	0	KO_EUK
MgPP2Aregb1	1	c42337_g1_i1	0	KO_EUK
MgSCP160	1	c138808_g1_i1	0	KO_EUK
MgSPR7	1	c120005_g1_i1	0	KO_EUK
MgSlt2	1	c94540_g1_i1	0	KO_EUK
MgXKS1	1	c144231_g1_i1	0	KO_EUK
Mlc-c	1	c143207_g1_i1	0	KO_EUK
Mlxipl	1	c89832_g1_i1	0	KO_EUK
Mon1a	1	c31564_g1_i1	0	KO_EUK
Mprip	1	c32718_g1_i1	0	KO_EUK
Mug1	5	c100693_g1_i1,c100693_g3_i1,c104805_g1_i2,c120817_g1_i1,c139595_g1_i1	0	KO_EUK
Myl1	1	c138309_g1_i1	0	KO_EUK
NAC12	1	c103752_g1_i1	1	KO_EUK
NADSYN1	2	c81177_g1_i1,c81177_g2_i2	0	KO_EUK
NAT15	1	c140291_g1_i1	0	KO_EUK
NBR1	1	c57475_g1_i1	0	KO_EUK
NCAPH2	1	c130270_g1_i1	0	KO_EUK
ND1	3	c107512_g8_i2,c144832_g1_i1,c62806_g1_i1	0	KO_EUK
ND2	4	c122723_g1_i1,c137610_g1_i1,c73535_g1_i1,c94722_g1_i1	0	KO_EUK
ND3	3	c120816_g1_i1,c138519_g1_i1,c90199_g1_i1	0	KO_EUK
ND4	4	c121206_g1_i1,c94054_g1_i1,c99155_g2_i1,c99155_g3_i1	0	KO_EUK
ND4L	1	c99155_g1_i1	0	KO_EUK
ND5	3	c41207_g1_i1,c71430_g1_i1,c74175_g2_i1	0	KO_EUK
ND6	2	c131429_g1_i1,c74175_g1_i1	0	KO_EUK
NDUFA1	1	c92882_g1_i1	0	KO_EUK
NDUFAF8	1	c124271_g1_i1	0	KO_EUK
NDUFB1	1	c1348_g1_i1	0	KO_EUK
NEU4	1	c123361_g1_i1	0	KO_EUK
NFA2401	1	c40220_g1_i1	0	KO_EUK
NFA2402	3	c121865_g1_i1,c137109_g1_i1,c40727_g2_i1	0	KO_EUK
NHX1	1	c106502_g1_i3	0	KO_EUK
NNMT	1	c128076_g1_i1	0	KO_EUK
NOD2	1	c41541_g1_i1	0	KO_EUK
NOL12	1	c140074_g1_i1	0	KO_EUK
NOL7	1	c41953_g1_i1	0	KO_EUK
NOL8	1	c124674_g1_i1	0	KO_EUK
NOXA1	1	c13467_g1_i1	0	KO_EUK
NPC1	2	c117897_g3_i1,c118025_g3_i1	0	KO_EUK
NPF3.2	1	c106989_g1_i1	0	KO_EUK
NPM1	1	c89095_g1_i1	0	KO_EUK
NTHK1	1	c118062_g3_i1	0	KO_EUK
NUCB1	2	c129388_g1_i1,c78187_g1_i1	0	KO_EUK
NUDC	1	c81129_g2_i2	0	KO_EUK
NUDT18	1	c129870_g1_i1	0	KO_EUK
NUDT22	1	c102856_g5_i2	0	KO_EUK
NUDT8	1	c101441_g2_i1	0	KO_EUK
NUP214	1	c143143_g1_i1	0	KO_EUK
Ndufa13	1	c51820_g1_i2	0	KO_EUK
Ndufa2	1	c125285_g1_i1	0	KO_EUK
Ndufa4	2	c125065_g1_i1,c89284_g1_i1	0	KO_EUK
Ndufa5	1	c137185_g1_i1	0	KO_EUK
Ndufa6	1	c21884_g1_i1	0	KO_EUK
Ndufa8	1	c136163_g1_i1	0	KO_EUK
Ndufb1	1	c12625_g1_i1	0	KO_EUK
Ndufb3	1	c140841_g1_i1	0	KO_EUK
Ndufb4	1	c36388_g1_i1	0	KO_EUK
Ndufb5	1	c120444_g1_i1	0	KO_EUK
Ndufb7	1	c134698_g1_i1	0	KO_EUK
Ndufb8	1	c122791_g1_i1	0	KO_EUK
Ndufb9	2	c85268_g1_i1,c85268_g2_i1	0	KO_EUK
Ndufc2	1	c136456_g1_i1	0	KO_EUK
Ndufs3	1	c129191_g1_i1	0	KO_EUK
Ndufs4	1	c18836_g2_i1	0	KO_EUK
Ndufs6	1	c122808_g1_i1	0	KO_EUK
Ndufv1	1	c69373_g1_i1	0	KO_EUK
Ndufv2	1	c135843_g1_i1	0	KO_EUK
Nipsnap1	2	c89090_g1_i1,c89090_g2_i1	0	KO_EUK
NitaCp076	1	c113167_g1_i1	0	KO_EUK
NtFAD7	1	c110832_g2_i1	0	KO_EUK
NtGAD2	1	c115888_g1_i1	0	KO_EUK
NtHSF1	1	c112495_g4_i1	1	KO_EUK
NtJAZ2	1	c112173_g1_i1	0	KO_EUK
NtPERK1	2	c114054_g1_i1,c114054_g3_i1	0	KO_EUK
NtRALF	2	c117603_g2_i1,c117603_g6_i1	0	KO_EUK
NtabSPL3a	1	c118682_g2_i1	1	KO_EUK
Ntdin	1	c107150_g1_i1	0	KO_EUK
Ntl1-Nt7	1	c115441_g1_i1	1	KO_EUK
Nurf38	1	c54121_g1_i1	0	KO_EUK
OAF	1	c15743_g1_i1	0	KO_EUK
OAZ1	1	c103550_g12_i2	0	KO_EUK
OBP26	2	c122170_g1_i1,c37547_g1_i1	0	KO_EUK
OBP77	1	c125699_g1_i1	0	KO_EUK
OBP79	1	c73886_g1_i1	0	KO_EUK
OCEL1	1	c77386_g1_i2	0	KO_EUK
OCIAD2	2	c56547_g1_i1,c66706_g1_i1	0	KO_EUK
OGFOD2	1	c27123_g1_i1	0	KO_EUK
OGFR	1	c131026_g1_i1	0	KO_EUK
OGT	1	c16660_g1_i1	0	KO_EUK
OMT	1	c139336_g1_i1	0	KO_EUK
OMT2	2	c111913_g3_i2,c119892_g1_i2	0	KO_EUK
OS9	1	c88732_g1_i1	0	KO_EUK
OST4	1	c94675_g2_i1	0	KO_EUK
OXC	1	c113624_g2_i1	0	KO_EUK
Oat	1	c60254_g1_i1	0	KO_EUK
Osi8	1	c89474_g1_i1	0	KO_EUK
P34O	1	c124860_g1_i1	0	KO_EUK
P5CS1	1	c62277_g1_i1	0	KO_EUK
PAL2	3	c109595_g1_i1,c119121_g4_i2,c119121_g7_i1	0	KO_EUK
PANO1	1	c107709_g2_i1	0	KO_EUK
PAO1	1	c115790_g1_i1	0	KO_EUK
PAP3	1	c98779_g2_i1	1	KO_EUK
PAR-1c	1	c112202_g1_i1	0	KO_EUK
PARP10	1	c13917_g1_i1	0	KO_EUK
PARVG	1	c92711_g2_i1	0	KO_EUK
PATPB2401	1	c141215_g1_i1	0	KO_EUK
PATR-DPB1	1	c96915_g1_i1	0	KO_EUK
PATR-DQA1	1	c95758_g1_i1	0	KO_EUK
PAX1	1	c42873_g1_i1	0	KO_EUK
PBE1	1	c104769_g1_i1	0	KO_EUK
PCBP2	1	c80112_g1_i1	0	KO_EUK
PCCB	1	c140194_g1_i1	0	KO_EUK
PCED1A	1	c40255_g1_i1	0	KO_EUK
PDCD6IP	2	c124391_g1_i1,c50981_g1_i1	0	KO_EUK
PDIL-2	1	c115646_g2_i1	0	KO_EUK
PDLIM1	1	c91401_g1_i1	0	KO_EUK
PDS1	1	c109469_g1_i1	0	KO_EUK
PEX11G	1	c128863_g1_i1	0	KO_EUK
PFKM	1	c131702_g1_i1	0	KO_EUK
PGD	2	c125248_g1_i1,c138304_g1_i1	0	KO_EUK
PGM	1	c47958_g1_i1	0	KO_EUK
PHGDH	1	c83310_g1_i1	0	KO_EUK
PHP	1	c115560_g1_i1	0	KO_EUK
PHYA	1	c118472_g2_i1	0	KO_EUK
PI3	1	c76835_g1_i1	0	KO_EUK
PIGR	4	c92437_g1_i1,c92437_g2_i1,c92437_g3_i1,c98415_g5_i1	0	KO_EUK
PIGT	1	c104960_g11_i1	0	KO_EUK
PILRB	1	c57581_g1_i2	0	KO_EUK
PIN2S	1	c98685_g1_i1	0	KO_EUK
PIN3aT	1	c119092_g3_i1	0	KO_EUK
PIP1	1	c104211_g2_i1	0	KO_EUK
PKP3	1	c33201_g1_i1	0	KO_EUK
PLBD1	2	c127278_g1_i1,c6292_g1_i1	0	KO_EUK
